Id,PostId,Score,CreationDate,UserId,ContentLicense
13359,9641,2,2015-06-26T17:40:25.580,982,CC BY-SA 3.0
13360,9641,0,2015-06-26T17:56:05.733,495,CC BY-SA 3.0
13361,9593,1,2015-06-26T19:13:23.507,312,CC BY-SA 3.0
13362,9640,2,2015-06-26T19:18:18.280,1151,CC BY-SA 3.0
13363,9638,0,2015-06-26T19:19:17.233,1151,CC BY-SA 3.0
13364,9593,1,2015-06-26T19:28:20.333,1151,CC BY-SA 3.0
13365,9640,0,2015-06-26T20:02:38.027,495,CC BY-SA 3.0
13369,9593,1,2015-06-26T21:41:20.777,312,CC BY-SA 3.0
13371,7563,0,2015-06-28T16:39:26.767,5320,CC BY-SA 3.0
13372,9646,0,2015-06-28T17:55:36.153,5149,CC BY-SA 3.0
13375,9635,0,2015-06-29T00:32:33.113,5041,CC BY-SA 3.0
13376,9648,5,2015-06-29T00:34:22.820,1156,CC BY-SA 3.0
13378,9648,0,2015-06-29T03:03:07.853,846,CC BY-SA 3.0
13379,9652,0,2015-06-29T03:05:24.820,1156,CC BY-SA 3.0
13380,9646,1,2015-06-29T05:21:31.943,89,CC BY-SA 3.0
13383,9648,0,2015-06-29T08:22:30.800,5149,CC BY-SA 3.0
13385,9646,2,2015-06-29T11:02:57.003,3597,CC BY-SA 3.0
13386,9648,0,2015-06-29T11:10:51.687,846,CC BY-SA 3.0
13387,9648,2,2015-06-29T11:12:40.313,5149,CC BY-SA 3.0
13388,9652,1,2015-06-29T12:20:46.777,5040,CC BY-SA 3.0
13389,896,0,2015-06-29T13:06:24.763,2576,CC BY-SA 3.0
13390,9635,0,2015-06-29T13:46:23.380,3565,CC BY-SA 3.0
13391,9658,0,2015-06-29T14:26:47.623,5328,CC BY-SA 3.0
13392,9658,2,2015-06-29T14:27:49.467,5149,CC BY-SA 3.0
13395,9661,0,2015-06-29T17:09:49.573,2705,CC BY-SA 3.0
13397,9663,0,2015-06-29T17:51:04.320,846,CC BY-SA 3.0
13399,9663,0,2015-06-29T18:26:55.467,846,CC BY-SA 3.0
13400,9662,0,2015-06-29T18:47:37.077,495,CC BY-SA 3.0
13401,9662,1,2015-06-29T19:22:06.727,3565,CC BY-SA 3.0
13402,9593,0,2015-06-29T20:27:11.947,1436,CC BY-SA 3.0
13404,9671,0,2015-06-30T10:21:21.873,13,CC BY-SA 3.0
13405,9663,1,2015-06-30T12:41:15.340,3565,CC BY-SA 3.0
13406,9663,0,2015-06-30T13:50:13.477,846,CC BY-SA 3.0
13407,9671,0,2015-06-30T15:13:02.377,495,CC BY-SA 3.0
13408,9665,1,2015-06-30T17:36:43.607,495,CC BY-SA 3.0
13409,9665,0,2015-06-30T23:41:24.480,224,CC BY-SA 3.0
13410,9663,0,2015-06-30T23:44:58.837,224,CC BY-SA 3.0
13412,9659,0,2015-07-01T01:27:36.240,224,CC BY-SA 3.0
13414,8157,0,2015-07-01T05:03:22.127,4018,CC BY-SA 3.0
13415,9679,0,2015-07-01T10:20:05.307,5149,CC BY-SA 3.0
13416,9674,0,2015-07-01T11:05:28.623,5333,CC BY-SA 3.0
13417,9674,0,2015-07-01T13:38:31.220,224,CC BY-SA 3.0
13419,9663,0,2015-07-01T14:06:01.500,846,CC BY-SA 3.0
13421,9663,3,2015-07-01T15:25:18.517,3565,CC BY-SA 3.0
13423,8048,0,2015-07-01T18:44:13.320,583,CC BY-SA 3.0
13424,9675,0,2015-07-01T20:45:17.117,312,CC BY-SA 3.0
13427,9640,1,2015-07-01T22:25:53.330,3335,CC BY-SA 3.0
13428,9560,0,2015-07-01T22:31:25.350,3335,CC BY-SA 3.0
13429,9640,1,2015-07-01T23:03:56.330,495,CC BY-SA 3.0
13430,9675,0,2015-07-01T23:56:43.637,1156,CC BY-SA 3.0
13431,6762,0,2015-07-02T06:28:04.797,225,CC BY-SA 3.0
13432,9400,0,2015-07-02T13:55:06.783,1156,CC BY-SA 3.0
13433,9686,0,2015-07-02T16:09:16.053,495,CC BY-SA 3.0
13434,8123,0,2015-07-02T16:10:43.793,495,CC BY-SA 3.0
13435,9686,0,2015-07-02T21:42:54.013,5342,CC BY-SA 3.0
13436,9691,0,2015-07-03T10:34:05.397,32,CC BY-SA 3.0
13437,9691,0,2015-07-03T16:22:24.670,5348,CC BY-SA 3.0
13438,9635,0,2015-07-03T18:01:31.253,5041,CC BY-SA 3.0
13442,9604,0,2015-07-04T04:47:57.823,5356,CC BY-SA 3.0
13443,9702,0,2015-07-04T04:56:01.277,101,CC BY-SA 3.0
13444,9702,1,2015-07-04T04:59:18.650,5356,CC BY-SA 3.0
13446,9604,1,2015-07-04T09:31:31.353,5288,CC BY-SA 3.0
13447,9698,0,2015-07-04T16:49:47.000,5348,CC BY-SA 3.0
13448,9699,0,2015-07-04T22:07:40.093,3848,CC BY-SA 3.0
13451,6980,0,2015-07-03T11:16:32.130,,CC BY-SA 3.0
13452,9708,0,2015-07-05T14:16:40.980,1156,CC BY-SA 3.0
13454,9461,0,2015-07-06T00:27:37.347,1156,CC BY-SA 3.0
13456,896,0,2015-07-06T11:06:42.290,3820,CC BY-SA 3.0
13459,9638,1,2015-07-06T14:43:43.767,1151,CC BY-SA 3.0
13468,9652,1,2015-07-06T18:23:10.450,495,CC BY-SA 3.0
13472,9723,1,2015-07-07T04:15:23.637,207,CC BY-SA 3.0
13476,7253,0,2015-07-07T16:32:27.107,13,CC BY-SA 3.0
13478,9733,0,2015-07-08T18:25:49.870,5077,CC BY-SA 3.0
13479,9737,1,2015-07-09T06:51:34.347,3597,CC BY-SA 3.0
13480,9737,0,2015-07-09T07:04:35.867,3597,CC BY-SA 3.0
13481,1628,0,2015-07-09T07:20:23.253,5217,CC BY-SA 3.0
13482,9713,1,2015-07-09T13:16:58.447,2589,CC BY-SA 3.0
13483,9737,0,2015-07-09T13:41:05.143,5149,CC BY-SA 3.0
13484,9738,0,2015-07-09T13:42:38.247,5149,CC BY-SA 3.0
13485,9737,0,2015-07-09T17:06:14.747,5386,CC BY-SA 3.0
13486,9713,0,2015-07-09T17:07:07.893,982,CC BY-SA 3.0
13487,9737,0,2015-07-09T18:11:45.127,2651,CC BY-SA 3.0
13488,2921,1,2015-07-09T18:22:52.733,5374,CC BY-SA 3.0
13489,9737,0,2015-07-09T20:11:30.457,5386,CC BY-SA 3.0
13490,9737,0,2015-07-09T20:21:46.117,5149,CC BY-SA 3.0
13491,9737,2,2015-07-09T21:47:21.457,5050,CC BY-SA 3.0
13494,9240,0,2015-07-10T10:03:55.923,207,CC BY-SA 3.0
13497,9713,1,2015-07-10T12:24:26.327,3565,CC BY-SA 3.0
13498,9742,0,2015-07-10T14:30:34.900,2651,CC BY-SA 3.0
13499,9713,1,2015-07-10T16:00:00.147,1156,CC BY-SA 3.0
13500,9747,1,2015-07-10T16:32:44.163,1156,CC BY-SA 3.0
13501,9740,1,2015-07-10T17:04:51.960,3263,CC BY-SA 3.0
13502,9749,0,2015-07-10T21:05:48.350,495,CC BY-SA 3.0
13503,9244,0,2015-07-10T21:07:51.153,495,CC BY-SA 3.0
13504,9244,0,2015-07-10T21:09:06.113,495,CC BY-SA 3.0
13505,9240,0,2015-07-10T21:10:20.137,495,CC BY-SA 3.0
13506,208,0,2015-07-10T21:14:40.300,495,CC BY-SA 3.0
13507,9738,1,2015-07-10T21:24:24.907,495,CC BY-SA 3.0
13508,9748,2,2015-07-10T22:52:34.730,312,CC BY-SA 3.0
13509,7977,0,2015-07-10T23:20:08.400,1002,CC BY-SA 3.0
13510,7977,0,2015-07-10T23:23:04.767,1156,CC BY-SA 3.0
13511,9742,0,2015-07-11T06:19:52.997,3752,CC BY-SA 3.0
13513,9749,1,2015-07-11T15:29:38.650,884,CC BY-SA 3.0
13514,9748,0,2015-07-11T16:04:02.693,1156,CC BY-SA 3.0
13515,7977,0,2015-07-11T18:26:51.220,1002,CC BY-SA 3.0
13516,7977,0,2015-07-11T19:37:07.240,1002,CC BY-SA 3.0
13518,7977,2,2015-07-12T03:03:42.093,1156,CC BY-SA 3.0
13520,9756,0,2015-07-13T03:02:16.230,495,CC BY-SA 3.0
13526,9748,0,2015-07-13T10:24:03.777,13,CC BY-SA 3.0
13528,9748,0,2015-07-13T11:01:31.653,5401,CC BY-SA 3.0
13529,9756,0,2015-07-13T11:03:24.847,5401,CC BY-SA 3.0
13530,9759,0,2015-07-13T14:35:19.707,16,CC BY-SA 3.0
13532,9760,0,2015-07-13T18:03:15.817,1156,CC BY-SA 3.0
13533,9762,3,2015-07-14T06:03:40.277,3597,CC BY-SA 3.0
13535,9759,0,2015-07-14T13:33:09.753,3783,CC BY-SA 3.0
13537,9768,0,2015-07-14T15:17:48.990,5419,CC BY-SA 3.0
13538,6974,0,2015-07-14T15:25:16.240,495,CC BY-SA 3.0
13539,9763,0,2015-07-14T15:36:50.257,2651,CC BY-SA 3.0
13540,9763,0,2015-07-14T16:39:00.193,1222,CC BY-SA 3.0
13541,9762,0,2015-07-14T16:49:35.903,1222,CC BY-SA 3.0
13542,9771,0,2015-07-15T10:31:02.987,13,CC BY-SA 3.0
13543,9769,0,2015-07-15T10:46:00.603,13,CC BY-SA 3.0
13544,9762,0,2015-07-15T12:49:23.463,5412,CC BY-SA 3.0
13545,9770,0,2015-07-15T12:58:13.760,5412,CC BY-SA 3.0
13546,9766,0,2015-07-15T13:02:36.947,5412,CC BY-SA 3.0
13547,9772,0,2015-07-15T13:03:16.250,48,CC BY-SA 3.0
13548,9769,0,2015-07-15T13:20:39.433,5412,CC BY-SA 3.0
13549,9766,0,2015-07-15T17:02:36.267,1222,CC BY-SA 3.0
13550,9769,0,2015-07-15T17:04:08.247,1222,CC BY-SA 3.0
13551,9300,0,2015-07-15T23:42:16.147,495,CC BY-SA 3.0
13553,9781,1,2015-07-16T16:49:26.790,2705,CC BY-SA 3.0
13555,9700,0,2015-07-17T02:38:52.413,5356,CC BY-SA 3.0
13556,9769,0,2015-07-17T03:28:06.060,495,CC BY-SA 3.0
13557,9769,0,2015-07-17T03:28:36.920,495,CC BY-SA 3.0
13558,6452,0,2015-07-17T04:31:46.577,1156,CC BY-SA 3.0
13561,9798,1,2015-07-18T19:30:19.947,5149,CC BY-SA 3.0
13563,1601,1,2015-07-18T21:22:06.103,224,CC BY-SA 3.0
13567,9592,0,2015-07-18T21:30:47.427,224,CC BY-SA 3.0
13570,1604,9,2015-07-19T06:52:20.310,1156,CC BY-SA 3.0
13571,9317,0,2015-07-19T15:21:10.943,1156,CC BY-SA 3.0
13573,9801,1,2015-07-20T12:05:05.463,3597,CC BY-SA 3.0
13574,9801,1,2015-07-20T12:21:00.187,3335,CC BY-SA 3.0
13575,9801,1,2015-07-20T17:31:29.153,2705,CC BY-SA 3.0
13577,9804,1,2015-07-20T20:47:47.710,1156,CC BY-SA 3.0
13578,9802,0,2015-07-20T20:50:30.853,1156,CC BY-SA 3.0
13581,5586,0,2015-07-21T07:12:11.350,,CC BY-SA 3.0
13582,9802,2,2015-07-21T13:11:40.433,2705,CC BY-SA 3.0
13583,9810,2,2015-07-21T14:09:22.633,1156,CC BY-SA 3.0
13584,5589,1,2015-07-21T14:15:35.650,1156,CC BY-SA 3.0
13586,9419,0,2015-07-21T16:21:13.320,971,CC BY-SA 3.0
13587,9810,0,2015-07-21T19:51:23.423,5451,CC BY-SA 3.0
13588,9808,2,2015-07-21T21:16:34.787,312,CC BY-SA 3.0
13589,7536,0,2015-07-21T21:24:37.090,312,CC BY-SA 3.0
13590,5589,0,2015-07-21T21:28:11.027,312,CC BY-SA 3.0
13591,9812,1,2015-07-21T22:44:03.097,971,CC BY-SA 3.0
13592,6559,0,2015-07-22T00:34:40.460,312,CC BY-SA 3.0
13593,9816,1,2015-07-22T01:21:04.310,5451,CC BY-SA 3.0
13594,9816,0,2015-07-22T02:15:59.437,5356,CC BY-SA 3.0
13595,9808,0,2015-07-22T02:26:57.703,5356,CC BY-SA 3.0
13598,9808,3,2015-07-22T10:09:28.630,13,CC BY-SA 3.0
13599,9812,0,2015-07-22T11:40:55.940,159,CC BY-SA 3.0
13600,9812,0,2015-07-22T11:41:54.047,5453,CC BY-SA 3.0
13601,9808,0,2015-07-22T13:30:40.987,5451,CC BY-SA 3.0
13602,9815,0,2015-07-22T13:37:34.283,5451,CC BY-SA 3.0
13603,9814,1,2015-07-22T13:42:55.910,481,CC BY-SA 3.0
13604,9819,0,2015-07-22T14:00:43.097,3597,CC BY-SA 3.0
13606,9822,2,2015-07-22T14:09:50.583,13,CC BY-SA 3.0
13607,9820,2,2015-07-22T14:14:35.233,13,CC BY-SA 3.0
13608,9826,0,2015-07-22T17:54:04.097,129,CC BY-SA 3.0
13609,9816,1,2015-07-22T19:13:30.070,5356,CC BY-SA 3.0
13613,9816,2,2015-07-22T20:16:32.163,5451,CC BY-SA 3.0
13615,9816,0,2015-07-22T20:20:30.090,5356,CC BY-SA 3.0
13617,9823,2,2015-07-23T03:19:56.360,31,CC BY-SA 3.0
13618,9823,0,2015-07-23T04:04:40.493,1156,CC BY-SA 3.0
13619,9828,0,2015-07-23T05:47:33.400,3597,CC BY-SA 3.0
13621,9830,3,2015-07-23T12:02:00.697,2705,CC BY-SA 3.0
13622,9829,3,2015-07-23T12:03:26.557,2705,CC BY-SA 3.0
13623,9828,0,2015-07-23T13:06:21.180,5040,CC BY-SA 3.0
13625,9830,0,2015-07-23T14:06:19.210,13,CC BY-SA 3.0
13626,9625,0,2015-07-23T17:30:49.797,1222,CC BY-SA 3.0
13630,9808,0,2015-07-23T13:30:33.303,5463,CC BY-SA 3.0
13632,6364,1,2015-07-23T19:32:37.197,495,CC BY-SA 3.0
13633,9803,0,2015-07-23T19:54:17.650,495,CC BY-SA 3.0
13634,9803,1,2015-07-23T19:57:18.703,5149,CC BY-SA 3.0
13635,9737,0,2015-07-23T20:02:28.647,495,CC BY-SA 3.0
13636,9800,0,2015-07-23T20:04:41.443,495,CC BY-SA 3.0
13638,9822,0,2015-07-23T22:15:20.443,312,CC BY-SA 3.0
13641,9809,1,2015-07-25T01:54:45.987,5356,CC BY-SA 3.0
13643,5443,0,2015-07-24T19:04:38.563,,CC BY-SA 3.0
13644,9848,4,2015-07-25T14:44:53.620,982,CC BY-SA 3.0
13648,9847,0,2015-07-25T16:50:02.717,1156,CC BY-SA 3.0
13649,9847,0,2015-07-25T17:44:11.953,5454,CC BY-SA 3.0
13650,9857,7,2015-07-25T23:55:52.337,1156,CC BY-SA 3.0
13651,3031,0,2015-07-26T01:57:53.490,5484,CC BY-SA 3.0
13652,9858,0,2015-07-26T09:30:57.233,13,CC BY-SA 3.0
13653,9855,1,2015-07-26T14:10:14.737,1156,CC BY-SA 3.0
13654,9861,0,2015-07-26T15:30:19.270,5381,CC BY-SA 3.0
13655,9858,1,2015-07-26T19:09:35.020,982,CC BY-SA 3.0
13656,9861,1,2015-07-26T19:38:30.153,1156,CC BY-SA 3.0
13657,9861,0,2015-07-26T19:51:05.447,5381,CC BY-SA 3.0
13658,9862,1,2015-07-26T23:27:50.060,1156,CC BY-SA 3.0
13659,9858,1,2015-07-27T00:44:59.850,5484,CC BY-SA 3.0
13661,9863,4,2015-07-27T10:37:59.963,13,CC BY-SA 3.0
13663,9860,6,2015-07-27T14:17:03.827,481,CC BY-SA 3.0
13664,9866,1,2015-07-27T17:28:07.223,13,CC BY-SA 3.0
13665,9616,0,2015-07-27T19:04:30.190,1222,CC BY-SA 3.0
13666,9867,0,2015-07-27T19:09:44.587,5484,CC BY-SA 3.0
13667,9616,0,2015-07-27T19:32:04.533,5149,CC BY-SA 3.0
13668,9862,1,2015-07-27T19:49:37.487,2967,CC BY-SA 3.0
13669,9866,1,2015-07-27T21:21:51.967,2651,CC BY-SA 3.0
13670,9862,0,2015-07-27T23:20:25.527,495,CC BY-SA 3.0
13671,9857,2,2015-07-27T23:29:37.140,495,CC BY-SA 3.0
13672,9871,2,2015-07-27T23:52:21.133,13,CC BY-SA 3.0
13673,9848,0,2015-07-28T01:30:00.473,4030,CC BY-SA 3.0
13674,9871,1,2015-07-28T14:35:58.993,30,CC BY-SA 3.0
13675,9867,1,2015-07-28T18:36:16.897,1156,CC BY-SA 3.0
13679,9876,1,2015-07-29T07:47:13.690,5184,CC BY-SA 3.0
13681,6117,0,2015-07-29T14:12:08.150,5413,CC BY-SA 3.0
13682,9658,3,2015-07-29T16:53:48.247,1156,CC BY-SA 3.0
13683,9881,2,2015-07-29T21:10:19.350,1156,CC BY-SA 3.0
13684,9883,1,2015-07-29T21:40:55.800,1156,CC BY-SA 3.0
13685,9884,4,2015-07-29T21:41:43.953,1156,CC BY-SA 3.0
13686,9883,0,2015-07-29T22:28:13.277,5501,CC BY-SA 3.0
13687,9884,1,2015-07-29T22:45:23.487,20,CC BY-SA 3.0
13688,9594,0,2015-07-29T23:48:15.210,312,CC BY-SA 3.0
13689,9858,1,2015-07-30T00:40:56.570,224,CC BY-SA 3.0
13691,9887,2,2015-07-30T01:04:24.677,1156,CC BY-SA 3.0
13693,9883,1,2015-07-30T03:24:39.670,1156,CC BY-SA 3.0
13694,9889,0,2015-07-30T07:17:07.433,5484,CC BY-SA 3.0
13697,9889,1,2015-07-30T14:57:02.657,1156,CC BY-SA 3.0
13698,9890,3,2015-07-30T14:58:38.440,1156,CC BY-SA 3.0
13699,9881,0,2015-07-30T15:27:13.107,495,CC BY-SA 3.0
13700,9658,1,2015-07-30T15:30:32.763,495,CC BY-SA 3.0
13701,9658,2,2015-07-30T15:33:00.090,5149,CC BY-SA 3.0
13702,9881,2,2015-07-30T17:40:35.900,5500,CC BY-SA 3.0
13704,891,1,2015-07-30T18:16:31.183,312,CC BY-SA 3.0
13705,891,0,2015-07-30T18:18:41.363,32,CC BY-SA 3.0
13706,9890,3,2015-07-30T18:34:27.643,5413,CC BY-SA 3.0
13708,9881,0,2015-07-30T19:37:48.270,495,CC BY-SA 3.0
13709,9881,0,2015-07-30T22:19:27.553,5500,CC BY-SA 3.0
13710,9881,0,2015-07-30T22:35:54.453,495,CC BY-SA 3.0
13711,9897,0,2015-07-31T00:50:50.403,5508,CC BY-SA 3.0
13712,9897,0,2015-07-31T00:58:59.077,5508,CC BY-SA 3.0
13713,9899,1,2015-07-31T04:01:50.940,1156,CC BY-SA 3.0
13714,9890,1,2015-07-31T06:28:55.053,2804,CC BY-SA 3.0
13715,9890,0,2015-07-31T06:30:22.073,2804,CC BY-SA 3.0
13716,9897,0,2015-07-31T15:38:05.627,495,CC BY-SA 3.0
13717,9901,0,2015-07-31T15:39:26.117,495,CC BY-SA 3.0
13718,9887,0,2015-07-31T18:17:48.927,2808,CC BY-SA 3.0
13719,9890,1,2015-07-31T18:23:38.067,2808,CC BY-SA 3.0
13722,9906,0,2015-07-31T22:30:26.733,5513,CC BY-SA 3.0
13723,9906,5,2015-07-31T22:46:14.337,1156,CC BY-SA 3.0
13724,9897,1,2015-08-01T00:53:56.830,1156,CC BY-SA 3.0
13725,881,0,2015-08-01T00:59:49.537,1156,CC BY-SA 3.0
13728,1477,0,2015-08-01T23:33:21.317,1156,CC BY-SA 3.0
13732,9797,8,2015-08-01T18:50:39.973,,CC BY-SA 3.0
13734,9914,0,2015-08-02T10:48:04.020,13,CC BY-SA 3.0
13736,9919,0,2015-08-02T23:44:49.723,3878,CC BY-SA 3.0
13737,9919,0,2015-08-03T00:35:54.900,3878,CC BY-SA 3.0
13738,7977,0,2015-08-03T02:05:05.113,1002,CC BY-SA 3.0
13739,9870,0,2015-08-03T20:23:10.487,3565,CC BY-SA 3.0
13740,9928,0,2015-08-04T17:38:52.930,1381,CC BY-SA 3.0
13743,9927,0,2015-08-04T18:52:23.733,224,CC BY-SA 3.0
13750,9941,0,2015-08-06T11:01:21.087,5434,CC BY-SA 3.0
13751,3237,0,2015-08-06T12:04:50.553,3035,CC BY-SA 3.0
13754,9940,0,2015-08-06T12:36:59.587,444,CC BY-SA 3.0
13755,9881,0,2015-08-06T12:43:19.847,3035,CC BY-SA 3.0
13756,9215,0,2015-08-06T12:46:45.447,3035,CC BY-SA 3.0
13757,9919,1,2015-08-06T12:55:00.057,444,CC BY-SA 3.0
13758,9914,0,2015-08-06T13:01:20.930,444,CC BY-SA 3.0
13759,1377,1,2015-08-06T13:05:42.130,444,CC BY-SA 3.0
13760,9887,0,2015-08-06T13:24:36.320,3035,CC BY-SA 3.0
13761,9887,0,2015-08-06T13:34:52.300,1156,CC BY-SA 3.0
13762,9941,0,2015-08-06T13:38:01.217,3035,CC BY-SA 3.0
13763,9941,0,2015-08-06T13:39:12.760,1156,CC BY-SA 3.0
13764,9940,0,2015-08-06T13:42:59.330,5434,CC BY-SA 3.0
13765,9890,3,2015-08-06T13:43:08.153,481,CC BY-SA 3.0
13766,9940,1,2015-08-06T13:53:08.483,444,CC BY-SA 3.0
13767,9940,0,2015-08-06T14:00:46.130,5434,CC BY-SA 3.0
13768,726,1,2015-08-06T14:01:17.970,444,CC BY-SA 3.0
13769,9940,0,2015-08-06T14:09:25.357,444,CC BY-SA 3.0
13770,9940,0,2015-08-06T14:15:27.630,5434,CC BY-SA 3.0
13771,2366,0,2015-08-06T14:51:49.300,3035,CC BY-SA 3.0
13772,9942,0,2015-08-06T16:54:09.420,3035,CC BY-SA 3.0
13773,9942,0,2015-08-06T17:17:01.693,495,CC BY-SA 3.0
13775,9940,1,2015-08-06T19:08:11.590,1156,CC BY-SA 3.0
13777,9682,1,2015-08-06T19:43:45.477,3847,CC BY-SA 3.0
13782,9954,2,2015-08-07T17:19:45.110,2705,CC BY-SA 3.0
13783,9941,0,2015-08-07T18:36:35.550,5434,CC BY-SA 3.0
13788,9856,0,2015-08-07T19:06:00.013,1156,CC BY-SA 3.0
13792,9954,0,2015-08-07T22:57:52.083,1381,CC BY-SA 3.0
13793,9955,0,2015-08-07T23:02:02.500,1381,CC BY-SA 3.0
13797,9956,0,2015-08-08T12:44:51.143,2804,CC BY-SA 3.0
13802,9954,0,2015-08-08T18:10:18.503,5551,CC BY-SA 3.0
13807,9974,0,2015-08-09T21:22:50.333,1156,CC BY-SA 3.0
13808,9974,1,2015-08-09T21:41:34.573,470,CC BY-SA 3.0
13810,9981,0,2015-08-10T19:26:07.157,2765,CC BY-SA 3.0
13811,9981,2,2015-08-10T19:36:50.310,5568,CC BY-SA 3.0
13812,9981,0,2015-08-10T19:38:34.433,2765,CC BY-SA 3.0
13813,9981,6,2015-08-10T19:46:08.990,5568,CC BY-SA 3.0
13815,9972,0,2015-08-10T20:14:03.677,224,CC BY-SA 3.0
13816,9954,0,2015-08-10T20:20:13.013,224,CC BY-SA 3.0
13818,9962,0,2015-08-11T02:15:45.427,1156,CC BY-SA 3.0
13819,9984,0,2015-08-11T05:07:02.483,3246,CC BY-SA 3.0
13820,9986,5,2015-08-11T10:37:17.787,13,CC BY-SA 3.0
13821,9972,0,2015-08-11T12:43:27.607,5557,CC BY-SA 3.0
13822,9986,0,2015-08-11T15:04:41.117,495,CC BY-SA 3.0
13823,9990,1,2015-08-11T15:06:42.643,495,CC BY-SA 3.0
13824,9992,0,2015-08-11T15:12:36.093,1156,CC BY-SA 3.0
13825,9991,1,2015-08-11T15:21:32.370,495,CC BY-SA 3.0
13826,9990,0,2015-08-11T15:26:50.410,605,CC BY-SA 3.0
13827,9991,0,2015-08-11T15:40:19.437,1156,CC BY-SA 3.0
13828,9989,1,2015-08-11T17:21:04.960,2705,CC BY-SA 3.0
13830,9989,1,2015-08-11T18:17:16.423,605,CC BY-SA 3.0
13840,10002,0,2015-08-12T02:36:11.593,444,CC BY-SA 3.0
13841,10002,0,2015-08-12T02:39:01.140,444,CC BY-SA 3.0
13842,10002,0,2015-08-12T03:32:22.510,224,CC BY-SA 3.0
13843,9989,2,2015-08-12T05:37:44.277,3350,CC BY-SA 3.0
13844,10002,0,2015-08-12T05:40:51.637,444,CC BY-SA 3.0
13845,9998,1,2015-08-12T07:07:30.020,2793,CC BY-SA 3.0
13846,9998,1,2015-08-12T07:15:15.830,2793,CC BY-SA 3.0
13847,9943,1,2015-08-12T07:29:58.110,2793,CC BY-SA 3.0
13848,9889,1,2015-08-12T07:36:54.357,2793,CC BY-SA 3.0
13849,9888,0,2015-08-12T07:39:15.657,2793,CC BY-SA 3.0
13850,9751,1,2015-08-12T08:03:00.950,2793,CC BY-SA 3.0
13851,9998,2,2015-08-12T08:15:26.363,1132,CC BY-SA 3.0
13852,10002,1,2015-08-12T10:13:58.533,224,CC BY-SA 3.0
13853,10006,0,2015-08-12T14:14:41.850,1436,CC BY-SA 3.0
13854,9999,0,2015-08-12T15:16:43.887,1401,CC BY-SA 3.0
13855,10010,1,2015-08-12T16:25:34.020,605,CC BY-SA 3.0
13856,9989,2,2015-08-12T16:28:25.730,2705,CC BY-SA 3.0
13857,10009,0,2015-08-12T16:29:17.243,495,CC BY-SA 3.0
13858,9991,0,2015-08-12T16:29:33.940,1381,CC BY-SA 3.0
13859,10009,0,2015-08-12T16:34:57.430,5577,CC BY-SA 3.0
13860,10009,1,2015-08-12T16:37:56.887,495,CC BY-SA 3.0
13861,9991,0,2015-08-12T16:49:09.713,1156,CC BY-SA 3.0
13862,10011,0,2015-08-12T17:06:16.357,1381,CC BY-SA 3.0
13863,9989,0,2015-08-12T17:19:08.397,605,CC BY-SA 3.0
13868,10006,0,2015-08-12T21:42:33.627,444,CC BY-SA 3.0
13872,10008,2,2015-08-12T23:41:55.217,1156,CC BY-SA 3.0
13873,5924,1,2015-08-13T01:57:32.557,,CC BY-SA 3.0
13874,9999,1,2015-08-13T07:38:11.597,5244,CC BY-SA 3.0
13875,10002,1,2015-08-13T07:54:56.147,5244,CC BY-SA 3.0
13878,9535,1,2015-08-13T09:41:33.247,5244,CC BY-SA 3.0
13879,9682,1,2015-08-13T11:46:45.143,5244,CC BY-SA 3.0
13881,10015,0,2015-08-13T12:02:01.930,5244,CC BY-SA 3.0
13882,9682,0,2015-08-13T13:47:00.220,1156,CC BY-SA 3.0
13883,10011,0,2015-08-13T14:17:09.973,2804,CC BY-SA 3.0
13884,10019,0,2015-08-13T14:23:33.977,5582,CC BY-SA 3.0
13885,10019,0,2015-08-13T14:50:24.973,5244,CC BY-SA 3.0
13887,10008,1,2015-08-14T00:32:20.790,5552,CC BY-SA 3.0
13888,10008,1,2015-08-14T04:04:53.603,5244,CC BY-SA 3.0
13890,10026,0,2015-08-14T12:26:20.943,982,CC BY-SA 3.0
13892,10026,0,2015-08-14T13:31:59.633,5592,CC BY-SA 3.0
13893,10006,1,2015-08-14T14:55:14.443,3035,CC BY-SA 3.0
13894,7995,1,2015-08-14T15:13:55.930,3035,CC BY-SA 3.0
13895,9860,1,2015-08-14T15:16:00.747,3035,CC BY-SA 3.0
13896,9972,0,2015-08-14T15:26:13.210,5595,CC BY-SA 3.0
13897,9824,0,2015-08-14T15:32:30.310,3035,CC BY-SA 3.0
13902,9946,1,2015-08-14T16:23:00.383,5598,CC BY-SA 3.0
13903,10028,0,2015-08-14T18:40:16.137,224,CC BY-SA 3.0
13904,10022,0,2015-08-14T18:40:18.440,5599,CC BY-SA 3.0
13905,10028,0,2015-08-14T19:16:04.957,13,CC BY-SA 3.0
13906,10025,0,2015-08-14T20:35:16.633,5603,CC BY-SA 3.0
13907,10031,0,2015-08-14T20:41:41.830,3253,CC BY-SA 3.0
13908,10032,1,2015-08-14T20:44:31.357,495,CC BY-SA 3.0
13909,10032,2,2015-08-14T21:08:50.340,1156,CC BY-SA 3.0
13910,7738,2,2015-08-14T21:11:37.473,1156,CC BY-SA 3.0
13911,5618,0,2015-08-14T21:29:16.673,1436,CC BY-SA 3.0
13912,5618,0,2015-08-14T22:26:25.353,5552,CC BY-SA 3.0
13915,10028,0,2015-08-14T23:40:47.200,3483,CC BY-SA 3.0
